day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;94300;ROSES;14985;11;14982;17;14979;3;15005;8;15007;3;15008;14;14994.9;-2.3
0;94300;CHOCOLATE;8002;24;7999;15;7996;11;8014;19;8016;20;8017;13;8007.9;-1.5
0;94400;ROSES;14984;9;14982;8;14980;13;15004;16;15007;10;15010;11;14994.5;-3.6
0;94400;CHOCOLATE;8002;16;8000;23;7998;9;8014;5;8015;18;8016;7;8008.2;4.9
0;94500;ROSES;14985;3;14984;14;14983;8;15005;7;15008;12;15009;6;14994.7;-1.4
0;94500;CHOCOLATE;8003;23;8001;15;8000;15;8015;23;8016;17;8017;12;8008.8;2.3
0;94600;ROSES;14984;8;14981;12;14980;8;15004;4;15007;16;15009;15;14994.4;1.0
0;94600;CHOCOLATE;8003;22;8000;15;7997;8;8015;11;8016;11;8019;8;8009.2;1.6
0;94700;ROSES;14984;20;14983;10;14982;8;15004;5;15006;5;15009;8;14994.4;2.9
0;94700;CHOCOLATE;8003;14;8002;21;8001;8;8015;16;8017;22;8020;9;8009.3;-0.9
0;94800;ROSES;14985;3;14982;6;14980;6;15005;19;15007;13;15009;11;14994.7;-2.2
0;94800;CHOCOLATE;8003;5;8001;6;7999;17;8015;10;8016;23;8019;21;8009.2;-0.3
0;94900;ROSES;14985;13;14982;19;14979;13;15005;15;15007;15;15008;12;14995.0;-1.4
0;94900;CHOCOLATE;8004;18;8002;9;7999;11;8016;14;8017;10;8020;8;8009.5;-0.8
0;95000;ROSES;14985;9;14983;8;14982;3;15005;12;15006;5;15007;4;14994.6;-2.4
0;95000;CHOCOLATE;8003;20;8000;21;7999;23;8015;8;8016;7;8018;20;8009.4;3.2
0;95100;ROSES;14985;11;14983;19;14980;6;15005;8;15008;19;15011;9;14994.9;-2.0
0;95100;CHOCOLATE;8004;18;8003;5;8002;10;8016;5;8018;6;8020;5;8009.7;1.9
0;95200;ROSES;14985;20;14984;15;14981;9;15005;6;15007;3;15008;13;14994.7;1.3
0;95200;CHOCOLATE;8004;12;8003;22;8001;5;8016;16;8017;22;8020;10;8009.5;-1.6
0;95300;ROSES;14985;4;14982;4;14981;17;15005;15;15008;20;15011;16;14995.3;-2.1
0;95300;CHOCOLATE;8004;22;8002;11;8001;21;8016;24;8017;17;8018;11;8009.7;2.3
0;95400;ROSES;14985;6;14982;20;14981;15;15005;8;15008;15;15010;17;14995.3;2.7
0;95400;CHOCOLATE;8004;11;8002;9;8001;21;8016;10;8017;11;8018;12;8009.9;1.6
0;95500;ROSES;14985;10;14982;14;14979;8;15005;17;15008;5;15011;19;14995.3;-1.3
0;95500;CHOCOLATE;8004;20;8001;20;7998;17;8016;8;8017;25;8019;6;8009.5;0.5
0;95600;ROSES;14985;20;14983;19;14980;6;15005;11;15006;10;15007;5;14994.9;1.6
0;95600;CHOCOLATE;8003;21;8001;8;7999;16;8015;23;8016;18;8018;23;8009.2;-1.8
0;95700;ROSES;14985;18;14982;8;14979;3;15005;7;15007;15;15009;15;14995.2;-2.7
0;95700;CHOCOLATE;8003;24;8001;16;7998;23;8015;8;8017;9;8018;15;8008.7;4.4
0;95800;ROSES;14985;13;14982;13;14979;10;15005;11;15008;16;15009;3;14994.9;0.7
0;95800;CHOCOLATE;8003;19;8002;13;7999;25;8015;20;8018;9;8019;24;8008.8;-3.9
0;95900;ROSES;14985;15;14983;18;14982;3;15005;20;15007;3;15010;20;14994.6;1.7
0;95900;CHOCOLATE;8003;22;8000;16;7997;24;8015;23;8017;14;8019;17;8008.8;-2.6
0;96000;ROSES;14984;6;14983;16;14980;17;15004;10;15007;12;15009;17;14994.5;5.9
0;96000;CHOCOLATE;8002;22;8001;22;7999;8;8014;17;8017;14;8020;23;8008.4;-0.4
0;96100;ROSES;14984;19;14982;15;14981;3;15004;13;15007;8;15008;6;14994.2;-0.4
0;96100;CHOCOLATE;8003;6;8002;17;8000;17;8015;14;8016;22;8018;24;8008.9;-6.1
0;96200;ROSES;14984;11;14981;14;14980;19;15004;6;15006;10;15009;3;14994.3;-0.3
0;96200;CHOCOLATE;8002;15;7999;20;7998;14;8014;22;8017;22;8018;12;8008.5;-1.0
0;96300;ROSES;14984;14;14982;16;14979;10;15004;3;15005;7;15008;17;14993.9;-2.7
0;96300;CHOCOLATE;8003;16;8002;17;8001;17;8015;8;8016;23;8017;24;8008.7;-5.2
0;96400;ROSES;14984;20;14982;11;14980;9;15004;17;15006;20;15007;12;14993.8;1.3
0;96400;CHOCOLATE;8002;25;7999;8;7997;21;8014;20;8017;10;8018;18;8008.3;1.3
0;96500;ROSES;14984;16;14983;14;14982;6;15004;4;15007;10;15008;11;14994.2;-3.0
0;96500;CHOCOLATE;8002;6;8000;17;7999;20;8014;13;8017;15;8020;18;8008.5;-1.0
0;96600;ROSES;14984;15;14982;7;14981;7;15004;6;15006;13;15007;14;14993.6;-2.0
0;96600;CHOCOLATE;8002;10;8000;10;7999;10;8014;8;8016;24;8018;5;8008.3;-1.7
0;96700;ROSES;14984;17;14981;3;14978;11;15004;18;15007;12;15009;18;14993.5;1.5
0;96700;CHOCOLATE;8002;24;8000;12;7997;24;8014;18;8016;15;8018;10;8008.5;-1.2
0;96800;ROSES;14984;3;14983;18;14980;5;15004;7;15005;12;15007;13;14993.9;2.6
0;96800;CHOCOLATE;8002;5;8001;12;7998;17;8014;9;8017;10;8018;7;8008.5;-1.7
0;96900;ROSES;14984;7;14981;17;14979;18;15004;8;15005;16;15008;11;14994.0;-0.4
0;96900;CHOCOLATE;8002;15;8001;15;7998;22;8014;15;8016;10;8019;10;8008.1;-0.7
0;97000;ROSES;14984;13;14981;6;14979;15;15004;6;15005;19;15008;13;14993.8;-1.0
0;97000;CHOCOLATE;8002;6;8000;21;7999;25;8014;6;8015;16;8017;14;8007.7;0.2
0;97100;ROSES;14984;10;14982;14;14980;9;15004;14;15006;7;15008;12;14993.6;-1.1
0;97100;CHOCOLATE;8001;19;7998;8;7995;16;8013;23;8015;14;8016;23;8007.3;1.1
0;97200;ROSES;14983;10;14980;18;14979;19;15003;20;15004;3;15006;10;14993.4;0.5
0;97200;CHOCOLATE;8002;11;8000;12;7999;25;8014;21;8015;24;8018;10;8007.5;2.8
0;97300;ROSES;14983;20;14981;5;14978;14;15003;8;15006;18;15007;20;14993.3;0.3
0;97300;CHOCOLATE;8001;7;7998;15;7996;10;8013;8;8014;19;8016;14;8007.4;0.1
0;97400;ROSES;14983;18;14982;19;14980;4;15003;6;15006;19;15007;6;14992.8;2.5
0;97400;CHOCOLATE;8001;20;8000;7;7998;20;8013;19;8015;17;8017;10;8007.1;2.9
0;97500;ROSES;14983;15;14982;7;14980;11;15003;15;15004;16;15005;11;14992.6;-1.3
0;97500;CHOCOLATE;8001;5;7998;6;7995;8;8013;6;8016;22;8019;24;8007.4;-0.4
0;97600;ROSES;14982;13;14979;8;14978;6;15002;5;15005;20;15006;16;14992.3;-0.9
0;97600;CHOCOLATE;8001;17;7999;13;7998;21;8013;21;8016;14;8018;24;8007.3;-1.7
0;97700;ROSES;14982;14;14979;17;14976;8;15002;20;15005;14;15007;18;14992.3;-5.3
0;97700;CHOCOLATE;8001;8;7999;23;7996;6;8013;10;8014;9;8017;7;8007.1;3.4
0;97800;ROSES;14982;5;14979;7;14976;12;15002;19;15005;20;15008;9;14991.9;1.2
0;97800;CHOCOLATE;8001;15;7999;23;7998;21;8013;14;8015;13;8016;15;8006.6;-4.1
0;97900;ROSES;14982;19;14981;15;14979;19;15002;6;15004;5;15005;8;14992.1;-4.0
0;97900;CHOCOLATE;8001;18;8000;22;7997;8;8013;7;8016;23;8018;12;8006.6;-3.5
0;98000;ROSES;14981;3;14978;3;14977;8;15001;6;15003;17;15005;17;14991.4;-4.5
0;98000;CHOCOLATE;8000;23;7999;11;7996;12;8012;16;8014;7;8016;25;8006.3;-1.1
0;98100;ROSES;14982;17;14979;3;14976;13;15002;9;15003;7;15006;15;14991.5;-1.9
0;98100;CHOCOLATE;8001;7;8000;5;7997;12;8013;22;8014;9;8017;23;8006.8;0.5
0;98200;ROSES;14982;10;14979;16;14977;4;15002;4;15004;19;15005;13;14991.8;-0.2
0;98200;CHOCOLATE;8001;14;7998;15;7995;6;8013;9;8014;14;8015;11;8007.1;-3.9
0;98300;ROSES;14982;18;14981;9;14979;15;15002;15;15005;7;15008;17;14991.7;-1.6
0;98300;CHOCOLATE;8002;23;7999;12;7996;11;8014;16;8017;12;8019;24;8007.5;1.8
0;98400;ROSES;14982;5;14980;14;14977;12;15002;17;15004;10;15006;5;14991.8;0.1
0;98400;CHOCOLATE;8001;23;7999;10;7998;16;8013;16;8016;8;8018;8;8007.1;-4.0
0;98500;ROSES;14982;7;14979;19;14976;10;15002;18;15003;18;15006;8;14991.6;1.3
0;98500;CHOCOLATE;8000;17;7997;18;7994;5;8012;15;8014;12;8017;14;8006.5;1.3
0;98600;ROSES;14982;16;14980;5;14978;4;15002;6;15003;17;15006;13;14991.7;0.9
0;98600;CHOCOLATE;8000;13;7997;6;7994;16;8012;8;8014;6;8016;11;8006.4;-1.2
0;98700;ROSES;14982;11;14981;7;14979;18;15002;16;15003;9;15004;16;14991.5;-2.7
0;98700;CHOCOLATE;8001;13;8000;19;7998;8;8013;21;8016;23;8018;12;8006.8;3.6
0;98800;ROSES;14981;4;14980;16;14977;18;15001;15;15003;11;15006;3;14991.0;-2.4
0;98800;CHOCOLATE;8001;19;7998;13;7996;15;8013;16;8016;8;8019;12;8006.6;-0.6
0;98900;ROSES;14981;18;14978;6;14975;17;15001;11;15003;9;15004;3;14991.3;-3.7
0;98900;CHOCOLATE;8000;17;7997;13;7994;6;8012;11;8013;14;8014;11;8006.4;-2.0
0;99000;ROSES;14981;20;14980;18;14977;17;15001;14;15003;19;15004;10;14990.9;-2.3
0;99000;CHOCOLATE;8000;13;7998;8;7996;12;8012;5;8014;24;8015;5;8006.4;-1.7
0;99100;ROSES;14981;16;14979;3;14978;8;15001;20;15004;7;15007;15;14990.8;-0.8
0;99100;CHOCOLATE;8001;25;8000;10;7999;12;8013;7;8015;24;8016;6;8006.6;1.4
0;99200;ROSES;14981;11;14979;5;14978;3;15001;4;15002;18;15004;11;14990.7;-2.3
0;99200;CHOCOLATE;8001;25;7999;7;7997;6;8013;24;8014;20;8017;24;8006.7;1.0
0;99300;ROSES;14980;17;14979;3;14978;20;15000;18;15002;7;15005;15;14990.4;5.7
0;99300;CHOCOLATE;8001;10;7998;16;7996;7;8013;20;8014;14;8015;9;8007.3;-0.5
0;99400;ROSES;14980;8;14977;16;14974;6;15000;6;15003;20;15004;4;14990.5;0.4
0;99400;CHOCOLATE;8002;17;7999;11;7997;6;8014;20;8015;5;8018;9;8007.6;0.5
0;99500;ROSES;14980;4;14977;4;14976;13;15000;10;15001;15;15002;16;14990.1;-0.8
0;99500;CHOCOLATE;8002;23;8000;5;7999;5;8014;15;8016;19;8019;20;8007.6;-0.9
0;99600;ROSES;14980;13;14979;3;14977;3;15000;17;15001;9;15002;17;14990.1;-0.4
0;99600;CHOCOLATE;8002;10;8001;7;7998;8;8014;11;8016;22;8017;17;8008.0;2.2
0;99700;ROSES;14980;18;14978;7;14977;8;15000;6;15003;3;15005;11;14989.6;-1.7
0;99700;CHOCOLATE;8002;20;8000;8;7997;23;8014;10;8016;22;8017;7;8007.7;5.2
0;99800;ROSES;14980;4;14978;7;14976;10;15000;12;15001;12;15003;7;14989.6;0.0
0;99800;CHOCOLATE;8002;15;7999;10;7997;11;8014;23;8015;13;8016;7;8007.8;1.3
0;99900;ROSES;14980;11;14977;12;14974;17;15000;18;15001;8;15004;15;14989.9;3.2
0;99900;CHOCOLATE;8002;16;8001;15;7999;8;8014;12;8017;9;8020;20;8007.6;-1.1
0;100000;ROSES;14980;3;14977;7;14975;11;15000;14;15003;14;15006;20;14989.5;2.0
0;100000;CHOCOLATE;8002;8;8001;15;8000;22;8014;23;8015;7;8018;10;8007.5;2.0
0;100100;ROSES;14980;20;14978;16;14975;11;15000;18;15002;20;15005;16;14989.7;-2.9
0;100100;CHOCOLATE;8002;11;7999;19;7996;17;8014;6;8016;5;8017;21;8007.6;-5.3
0;100200;ROSES;14979;10;14977;17;14976;20;14999;5;15002;6;15005;4;14989.4;-0.3
0;100200;CHOCOLATE;8001;14;7998;6;7997;6;8013;17;8014;23;8016;21;8007.2;0.2
0;100300;ROSES;14980;7;14979;9;14977;13;15000;10;15003;11;15006;20;14989.9;-1.7
0;100300;CHOCOLATE;8001;8;7999;12;7998;23;8013;21;8016;18;8017;15;8007.2;2.7
0;100400;ROSES;14980;8;14977;9;14976;18;15000;7;15001;3;15002;14;14989.9;1.6
0;100400;CHOCOLATE;8001;5;8000;5;7999;22;8013;21;8014;17;8015;12;8007.2;-0.1
0;100500;ROSES;14980;6;14978;3;14976;3;15000;19;15001;19;15004;5;14990.0;-4.0
0;100500;CHOCOLATE;8001;17;8000;23;7999;25;8013;9;8016;12;8017;9;8007.3;0.9
0;100600;ROSES;14980;20;14978;17;14975;4;15000;15;15003;3;15006;20;14989.9;-1.6
0;100600;CHOCOLATE;8001;20;7998;13;7997;17;8013;12;8016;6;8018;6;8007.4;-2.2
0;100700;ROSES;14980;10;14977;10;14974;16;15000;6;15002;6;15005;10;14990.3;0.5
0;100700;CHOCOLATE;8002;7;8001;24;7998;22;8014;25;8015;16;8017;13;8007.5;-0.3
0;100800;ROSES;14980;9;14977;11;14975;3;15000;5;15001;14;15002;9;14990.2;1.2
0;100800;CHOCOLATE;8001;15;7999;17;7997;23;8013;24;8014;24;8016;13;8007.4;1.7
0;100900;ROSES;14980;7;14978;4;14976;6;15000;4;15002;20;15004;7;14990.1;5.2
0;100900;CHOCOLATE;8001;7;8000;21;7999;9;8013;9;8016;25;8019;12;8007.3;3.6
0;101000;ROSES;14980;7;14978;4;14977;19;15000;14;15001;19;15003;5;14989.7;-0.3
0;101000;CHOCOLATE;8001;25;8000;11;7998;18;8013;14;8014;10;8016;12;8006.9;0.1
0;101100;ROSES;14980;6;14979;20;14977;7;15000;20;15001;13;15002;6;14989.5;2.3
0;101100;CHOCOLATE;8000;15;7999;16;7996;23;8012;5;8013;14;8016;17;8006.5;-1.2
0;101200;ROSES;14980;4;14978;11;14975;16;15000;16;15001;3;15002;4;14989.6;0.4
0;101200;CHOCOLATE;8001;5;7998;7;7997;10;8013;11;8015;9;8016;23;8006.8;1.7
0;101300;ROSES;14980;7;14978;3;14977;11;15000;20;15002;14;15003;3;14989.5;-5.7
0;101300;CHOCOLATE;8000;14;7998;17;7997;6;8012;14;8015;25;8017;10;8006.5;0.0
0;101400;ROSES;14980;15;14978;3;14977;6;15000;5;15003;13;15005;10;14990.2;-4.3
0;101400;CHOCOLATE;8001;14;7998;20;7995;9;8013;13;8014;12;8017;16;8006.8;0.1
0;101500;ROSES;14980;8;14978;13;14976;6;15000;7;15003;17;15004;8;14989.9;-1.0
0;101500;CHOCOLATE;8000;17;7997;16;7995;17;8012;9;8014;9;8017;13;8006.1;4.6
0;101600;ROSES;14981;17;14978;19;14976;11;15001;12;15003;18;15006;17;14990.6;-0.7
0;101600;CHOCOLATE;8000;16;7997;5;7996;6;8012;18;8015;8;8016;21;8006.3;-3.3
0;101700;ROSES;14980;13;14978;11;14977;9;15000;12;15001;4;15002;12;14990.5;3.1
0;101700;CHOCOLATE;8000;9;7998;7;7995;15;8012;25;8013;18;8014;13;8006.2;-5.2
0;101800;ROSES;14980;8;14979;3;14977;15;15000;11;15002;12;15005;5;14990.1;-2.6
0;101800;CHOCOLATE;8000;22;7997;22;7994;7;8012;21;8014;9;8015;19;8006.3;-1.2
0;101900;ROSES;14980;13;14978;12;14977;19;15000;19;15002;8;15003;5;14990.1;5.0
0;101900;CHOCOLATE;8000;17;7998;13;7995;5;8012;16;8013;8;8015;8;8006.0;-0.4
0;102000;ROSES;14980;11;14979;5;14977;8;15000;10;15002;3;15003;6;14990.3;-0.1
0;102000;CHOCOLATE;8000;5;7997;12;7994;20;8012;9;8015;8;8017;25;8006.0;-0.8
0;102100;ROSES;14980;9;14979;6;14978;17;15000;20;15001;4;15002;5;14990.5;-1.8
0;102100;CHOCOLATE;8000;8;7999;12;7998;8;8012;20;8014;8;8016;23;8006.2;1.1
0;102200;ROSES;14981;6;14978;15;14976;7;15001;14;15002;4;15005;19;14990.7;-3.9
0;102200;CHOCOLATE;8000;15;7998;16;7995;5;8012;25;8014;8;8017;7;8006.2;3.4
0;102300;ROSES;14981;6;14980;3;14978;18;15001;8;15004;20;15005;19;14990.8;2.6
0;102300;CHOCOLATE;8000;9;7997;19;7994;24;8012;6;8013;12;8015;19;8005.9;-4.4
0;102400;ROSES;14981;19;14979;6;14978;18;15001;7;15004;7;15007;9;14991.0;1.7
0;102400;CHOCOLATE;8000;20;7997;20;7994;8;8012;22;8014;11;8016;20;8005.7;-4.7
0;102500;ROSES;14981;3;14979;8;14977;12;15001;20;15004;3;15005;20;14990.9;1.6
0;102500;CHOCOLATE;8000;25;7997;13;7996;14;8012;11;8013;9;8014;11;8005.5;1.8
0;102600;ROSES;14982;4;14981;15;14980;15;15002;20;15004;14;15007;17;14991.5;-4.6
0;102600;CHOCOLATE;7999;16;7998;7;7996;18;8011;24;8013;8;8016;12;8005.4;3.8
0;102700;ROSES;14981;5;14979;13;14976;4;15001;6;15004;16;15005;12;14990.7;-3.4
0;102700;CHOCOLATE;8000;11;7999;16;7997;6;8012;25;8013;21;8014;13;8005.6;-2.3
0;102800;ROSES;14981;6;14980;20;14977;10;15001;7;15004;12;15007;20;14990.9;-0.9
0;102800;CHOCOLATE;8000;8;7999;18;7998;24;8012;7;8013;5;8015;15;8005.8;-2.4
0;102900;ROSES;14981;18;14980;14;14978;20;15001;15;15002;12;15004;15;14990.9;-0.6
0;102900;CHOCOLATE;8000;14;7997;22;7994;7;8012;7;8014;5;8015;15;8005.7;-1.9
0;103000;ROSES;14981;7;14979;18;14977;19;15001;16;15003;6;15005;13;14991.1;0.1
0;103000;CHOCOLATE;7999;22;7997;7;7994;19;8011;20;8012;15;8013;8;8005.4;0.6
0;103100;ROSES;14981;13;14978;14;14976;11;15001;7;15004;15;15005;4;14991.3;2.6
0;103100;CHOCOLATE;7999;17;7997;5;7996;9;8011;14;8012;14;8015;18;8005.4;-4.7
0;103200;ROSES;14981;17;14979;7;14977;4;15001;14;15003;5;15005;17;14991.4;-5.0
0;103200;CHOCOLATE;8000;16;7999;17;7996;13;8012;25;8014;20;8015;22;8005.7;1.7
0;103300;ROSES;14982;9;14980;6;14977;18;15002;13;15005;12;15006;10;14991.9;-0.1
0;103300;CHOCOLATE;7999;21;7997;15;7995;19;8011;10;8012;17;8014;6;8005.2;-0.8
0;103400;ROSES;14982;15;14980;7;14978;17;15002;8;15005;20;15008;19;14992.0;1.4
0;103400;CHOCOLATE;8000;9;7998;5;7996;19;8012;25;8014;17;8016;11;8005.7;-7.6
0;103500;ROSES;14982;20;14979;15;14978;18;15002;16;15004;7;15005;14;14992.4;4.9
0;103500;CHOCOLATE;8000;20;7997;24;7995;6;8012;18;8015;5;8018;13;8005.5;-1.1
0;103600;ROSES;14982;8;14980;4;14977;13;15002;14;15005;10;15006;11;14991.7;-0.6
0;103600;CHOCOLATE;8000;20;7997;11;7994;23;8012;18;8015;7;8016;15;8006.0;0.2
0;103700;ROSES;14981;13;14979;16;14978;17;15001;4;15003;18;15004;19;14991.4;-1.6
0;103700;CHOCOLATE;8000;10;7997;18;7995;7;8012;23;8014;5;8016;12;8005.8;-1.6
0;103800;ROSES;14982;15;14981;7;14980;17;15002;9;15004;8;15005;4;14991.6;-2.8
0;103800;CHOCOLATE;8000;8;7997;7;7996;19;8012;16;8014;25;8015;20;8005.7;-1.6
0;103900;ROSES;14982;4;14980;12;14979;8;15002;20;15004;14;15005;6;14991.5;0.6
0;103900;CHOCOLATE;8000;6;7998;16;7995;10;8012;8;8015;18;8016;23;8005.6;4.8
0;104000;ROSES;14982;16;14981;20;14980;3;15002;6;15003;11;15004;8;14991.9;0.2
0;104000;CHOCOLATE;8000;5;7999;7;7998;19;8012;19;8014;5;8017;11;8005.5;-1.9
0;104100;ROSES;14982;3;14981;4;14979;12;15002;9;15003;9;15005;8;14991.9;-1.0
0;104100;CHOCOLATE;7999;12;7997;8;7995;19;8011;10;8013;23;8016;13;8005.2;1.5
0;104200;ROSES;14982;10;14981;4;14978;15;15002;13;15003;11;15006;4;14992.0;-2.7
0;104200;CHOCOLATE;7999;8;7996;24;7993;12;8011;24;8014;12;8016;9;8005.3;2.0
0;104300;ROSES;14982;8;14980;6;14979;15;15002;10;15005;14;15006;4;14991.8;0.4
0;104300;CHOCOLATE;7999;18;7997;19;7996;17;8011;25;8012;15;8014;10;8005.2;4.3
0;104400;ROSES;14982;18;14979;11;14977;14;15002;3;15004;17;15005;3;14991.6;0.5
0;104400;CHOCOLATE;7999;20;7997;16;7996;18;8011;5;8013;10;8016;6;8004.8;-0.1
0;104500;ROSES;14981;4;14980;8;14977;8;15001;5;15002;14;15005;12;14991.2;-1.1
0;104500;CHOCOLATE;7999;23;7998;6;7996;23;8011;12;8013;10;8016;10;8005.0;-1.3
0;104600;ROSES;14981;10;14980;14;14979;5;15001;4;15002;7;15003;14;14991.1;1.4
0;104600;CHOCOLATE;7999;12;7997;15;7996;14;8011;15;8012;6;8015;12;8005.4;-2.6
0;104700;ROSES;14981;9;14978;9;14975;10;15001;9;15003;8;15006;12;14991.3;-2.7
0;104700;CHOCOLATE;8000;5;7999;22;7996;5;8012;16;8014;23;8015;22;8005.6;-2.1
0;104800;ROSES;14982;8;14981;4;14979;17;15002;13;15004;15;15005;13;14991.6;-0.0
0;104800;CHOCOLATE;8000;9;7997;12;7996;20;8012;17;8013;11;8014;7;8005.9;-2.0
0;104900;ROSES;14981;3;14979;15;14977;8;15001;11;15002;5;15003;9;14991.3;0.3
0;104900;CHOCOLATE;8000;17;7999;19;7996;7;8012;12;8013;8;8014;20;8006.2;-1.4
0;105000;ROSES;14981;13;14980;7;14978;19;15001;15;15003;11;15005;15;14991.0;3.0
0;105000;CHOCOLATE;8001;8;7998;19;7997;12;8013;5;8016;5;8018;23;8006.7;3.4
0;105100;ROSES;14981;11;14978;4;14976;9;15001;8;15003;6;15004;5;14990.6;-2.1
0;105100;CHOCOLATE;8001;8;7999;13;7997;11;8013;9;8014;8;8016;23;8006.6;1.5
0;105200;ROSES;14980;18;14977;17;14976;7;15000;11;15003;17;15005;7;14990.4;-1.7
0;105200;CHOCOLATE;8000;22;7999;12;7998;13;8012;25;8013;15;8016;22;8006.2;3.1
0;105300;ROSES;14980;18;14977;18;14976;4;15000;16;15002;18;15005;15;14990.5;-3.4
0;105300;CHOCOLATE;8000;23;7999;22;7998;18;8012;16;8013;8;8016;16;8006.3;-1.5
0;105400;ROSES;14981;20;14980;12;14978;16;15001;11;15003;4;15006;19;14991.0;-4.5
0;105400;CHOCOLATE;8000;11;7998;22;7995;10;8012;15;8015;18;8018;20;8006.1;2.7
0;105500;ROSES;14981;15;14980;18;14977;7;15001;8;15004;14;15006;12;14991.4;3.5
0;105500;CHOCOLATE;8001;7;7998;23;7996;17;8013;10;8016;22;8018;10;8006.7;-2.4
0;105600;ROSES;14982;14;14981;15;14980;8;15002;12;15005;17;15006;8;14991.7;4.7
0;105600;CHOCOLATE;8000;7;7998;10;7997;10;8012;12;8015;13;8016;7;8006.5;-0.6
0;105700;ROSES;14982;16;14979;15;14978;8;15002;17;15003;4;15006;7;14991.6;3.4
0;105700;CHOCOLATE;8000;18;7998;11;7997;10;8012;7;8015;20;8017;14;8006.5;0.0
0;105800;ROSES;14982;5;14981;10;14978;10;15002;14;15003;9;15004;20;14991.6;-0.4
0;105800;CHOCOLATE;8000;23;7998;12;7996;17;8012;5;8013;6;8014;18;8006.3;-1.0
0;105900;ROSES;14982;4;14981;13;14979;15;15002;11;15004;15;15007;6;14992.2;-1.3
0;105900;CHOCOLATE;8001;17;8000;14;7998;11;8013;21;8015;16;8016;5;8006.8;-2.0
0;106000;ROSES;14982;16;14980;5;14979;17;15002;16;15003;7;15005;10;14992.5;0.2
0;106000;CHOCOLATE;8001;25;8000;24;7998;13;8013;14;8014;7;8015;18;8006.7;-1.6
0;106100;ROSES;14982;11;14979;12;14978;6;15002;9;15004;17;15006;8;14992.3;6.0
0;106100;CHOCOLATE;8000;18;7998;6;7995;18;8012;11;8014;13;8016;24;8006.3;0.9
0;106200;ROSES;14982;18;14981;13;14979;13;15002;6;15004;19;15005;20;14992.2;3.6
0;106200;CHOCOLATE;7999;11;7997;10;7994;14;8011;10;8014;6;8017;10;8005.3;3.4
0;106300;ROSES;14982;18;14980;8;14978;10;15002;11;15004;14;15005;16;14992.1;1.8
0;106300;CHOCOLATE;7999;19;7996;23;7994;5;8011;10;8014;16;8016;14;8005.4;-4.7
0;106400;ROSES;14982;20;14981;4;14979;11;15002;17;15003;8;15005;9;14992.2;-2.5
0;106400;CHOCOLATE;7999;5;7997;24;7996;15;8011;12;8014;21;8015;15;8004.9;-0.4
0;106500;ROSES;14982;15;14979;11;14977;10;15002;13;15003;3;15004;4;14992.0;-1.6
0;106500;CHOCOLATE;7999;18;7996;6;7995;14;8011;20;8013;25;8016;25;8004.7;-0.9
0;106600;ROSES;14982;11;14981;11;14979;9;15002;17;15005;4;15008;15;14991.9;0.6
0;106600;CHOCOLATE;7999;13;7997;18;7994;19;8011;9;8013;17;8015;12;8004.7;-1.1
0;106700;ROSES;14981;5;14980;19;14978;14;15001;19;15004;4;15006;4;14991.3;3.4
0;106700;CHOCOLATE;7999;5;7996;21;7995;14;8011;15;8014;6;8015;19;8004.9;2.4
0;106800;ROSES;14981;14;14979;16;14978;16;15001;4;15003;13;15004;4;14991.0;-4.1
0;106800;CHOCOLATE;7999;12;7997;11;7995;5;8011;17;8014;20;8017;25;8004.9;2.0
0;106900;ROSES;14981;20;14979;7;14977;8;15001;8;15004;16;15005;16;14990.8;0.7
0;106900;CHOCOLATE;7999;24;7996;5;7993;21;8011;19;8013;21;8014;25;8005.2;-2.0
0;107000;ROSES;14980;4;14977;15;14975;18;15000;9;15003;16;15006;9;14990.5;-0.1
0;107000;CHOCOLATE;7999;21;7996;20;7993;17;8011;5;8014;15;8017;25;8005.0;4.6
0;107100;ROSES;14980;7;14977;7;14974;6;15000;17;15002;4;15005;11;14990.5;0.5
0;107100;CHOCOLATE;7999;19;7996;5;7995;18;8011;17;8014;11;8016;10;8004.8;-2.8
0;107200;ROSES;14981;3;14979;18;14978;9;15001;8;15004;19;15007;5;14990.7;-3.9
0;107200;CHOCOLATE;7999;22;7996;9;7995;18;8011;15;8013;11;8014;12;8004.6;-3.1
0;107300;ROSES;14980;11;14979;8;14976;15;15000;12;15002;8;15004;3;14990.4;0.7
0;107300;CHOCOLATE;7999;7;7996;12;7993;15;8011;14;8014;25;8015;24;8004.7;4.0
0;107400;ROSES;14980;17;14978;3;14975;15;15000;8;15003;5;15005;13;14990.4;-1.2
0;107400;CHOCOLATE;7999;21;7998;10;7996;13;8011;12;8013;22;8016;21;8004.9;-2.6
0;107500;ROSES;14980;5;14979;17;14978;20;15000;6;15003;16;15004;18;14990.4;-2.2
0;107500;CHOCOLATE;7998;13;7996;12;7993;8;8010;15;8012;25;8015;21;8004.2;-0.1
0;107600;ROSES;14980;11;14979;7;14978;19;15000;5;15002;13;15005;3;14989.9;-2.2
0;107600;CHOCOLATE;7998;24;7997;9;7996;18;8010;25;8012;14;8013;6;8004.3;2.8
0;107700;ROSES;14980;4;14979;19;14976;5;15000;17;15003;8;15006;15;14989.8;0.3
